,R1,R2,heri,R3t,R3p,phi1,phi2,FF
0,5.0,0.7,58.0,-1.2,-0.2,-180.0,-180.0,1725.1637613812866
1,5.0,0.7,58.0,-1.2,-0.2,-180.0,-175.0,5874.3773911979015
2,5.0,0.7,58.0,-1.2,-0.2,-180.0,-170.0,54096.32123970315
3,5.0,0.7,58.0,-1.2,-0.2,-180.0,-165.0,885056.4731724833
4,5.0,0.7,58.0,-1.2,-0.2,-180.0,-160.0,19501719.151270155
5,5.0,0.7,58.0,-1.2,-0.2,-180.0,-155.0,255944298.1017684
6,5.0,0.7,58.0,-1.2,-0.2,-180.0,-150.0,556135224.6530063
7,5.0,0.7,58.0,-1.2,-0.2,-180.0,-145.0,5826126057.106828
8,5.0,0.7,58.0,-1.2,-0.2,-180.0,-140.0,182271072812.61194
9,5.0,0.7,58.0,-1.2,-0.2,-180.0,-135.0,54172439447.543526
10,5.0,0.7,58.0,-1.2,-0.2,-180.0,-130.0,1023554716.4932406
11,5.0,0.7,58.0,-1.2,-0.2,-180.0,-125.0,1032415521.7344203
12,5.0,0.7,58.0,-1.2,-0.2,-180.0,-120.0,446097044.3241418
13,5.0,0.7,58.0,-1.2,-0.2,-180.0,-115.0,45504899.04612508
14,5.0,0.7,58.0,-1.2,-0.2,-180.0,-110.0,44859511.72929786
15,5.0,0.7,58.0,-1.2,-0.2,-180.0,-105.0,1271835347.7899704
16,5.0,0.7,58.0,-1.2,-0.2,-180.0,-100.0,13673691.491406506
17,5.0,0.7,58.0,-1.2,-0.2,-180.0,-95.0,8725012.370568981
18,5.0,0.7,58.0,-1.2,-0.2,-180.0,-90.0,4040009.87301462
19,5.0,0.7,58.0,-1.2,-0.2,-180.0,-85.0,569579.6338114153
20,5.0,0.7,58.0,-1.2,-0.2,-180.0,-80.0,636331.7289437116
21,5.0,0.7,58.0,-1.2,-0.2,-180.0,-75.0,4922031.32589526
22,5.0,0.7,58.0,-1.2,-0.2,-180.0,-70.0,6829730.921514902
23,5.0,0.7,58.0,-1.2,-0.2,-180.0,-65.0,297829.40392690396
24,5.0,0.7,58.0,-1.2,-0.2,-180.0,-60.0,20888.99407828022
25,5.0,0.7,58.0,-1.2,-0.2,-180.0,-55.0,1976.0635010842334
26,5.0,0.7,58.0,-1.2,-0.2,-180.0,-50.0,2653.024817849805
27,5.0,0.7,58.0,-1.2,-0.2,-180.0,-45.0,8813.249893961058
28,5.0,0.7,58.0,-1.2,-0.2,-180.0,-40.0,46470.94717042718
29,5.0,0.7,58.0,-1.2,-0.2,-180.0,-35.0,162667.05178247276
30,5.0,0.7,58.0,-1.2,-0.2,-180.0,-30.0,700242.9782903572
31,5.0,0.7,58.0,-1.2,-0.2,-180.0,-25.0,6131792.204681315
32,5.0,0.7,58.0,-1.2,-0.2,-180.0,-20.0,68926691.18566519
33,5.0,0.7,58.0,-1.2,-0.2,-180.0,-15.0,623862612.986961
34,5.0,0.7,58.0,-1.2,-0.2,-180.0,-10.0,1685395212.75681
35,5.0,0.7,58.0,-1.2,-0.2,-180.0,-5.0,675817661.5413603
36,5.0,0.7,58.0,-1.2,-0.2,-180.0,0.0,100266341.39353275
37,5.0,0.7,58.0,-1.2,-0.2,-180.0,5.0,37593605.99276873
38,5.0,0.7,58.0,-1.2,-0.2,-180.0,10.0,55676010.46352258
39,5.0,0.7,58.0,-1.2,-0.2,-180.0,15.0,326282294.36113983
40,5.0,0.7,58.0,-1.2,-0.2,-180.0,20.0,650036039.442376
41,5.0,0.7,58.0,-1.2,-0.2,-180.0,25.0,217080681.3280963
42,5.0,0.7,58.0,-1.2,-0.2,-180.0,30.0,118187109.37362264
43,5.0,0.7,58.0,-1.2,-0.2,-180.0,35.0,779187646.5434822
44,5.0,0.7,58.0,-1.2,-0.2,-180.0,40.0,1721898993.1476088
45,5.0,0.7,58.0,-1.2,-0.2,-180.0,45.0,568984883.1225668
46,5.0,0.7,58.0,-1.2,-0.2,-180.0,50.0,80728899.13945274
47,5.0,0.7,58.0,-1.2,-0.2,-180.0,55.0,26699638.269929554
48,5.0,0.7,58.0,-1.2,-0.2,-180.0,60.0,9125482.593281586
49,5.0,0.7,58.0,-1.2,-0.2,-180.0,65.0,2101136.3573354855
50,5.0,0.7,58.0,-1.2,-0.2,-180.0,70.0,603862.5519212516
51,5.0,0.7,58.0,-1.2,-0.2,-180.0,75.0,584253.3093549921
52,5.0,0.7,58.0,-1.2,-0.2,-180.0,80.0,813307.7781220998
53,5.0,0.7,58.0,-1.2,-0.2,-180.0,85.0,810537.2366929796
54,5.0,0.7,58.0,-1.2,-0.2,-180.0,90.0,704112.0830171161
55,5.0,0.7,58.0,-1.2,-0.2,-180.0,95.0,592561.2662214468
56,5.0,0.7,58.0,-1.2,-0.2,-180.0,100.0,337760.10019026074
57,5.0,0.7,58.0,-1.2,-0.2,-180.0,105.0,122893.41180989855
58,5.0,0.7,58.0,-1.2,-0.2,-180.0,110.0,37635.807521176976
59,5.0,0.7,58.0,-1.2,-0.2,-180.0,115.0,16945.771714876893
60,5.0,0.7,58.0,-1.2,-0.2,-180.0,120.0,16113.539464345144
61,5.0,0.7,58.0,-1.2,-0.2,-180.0,125.0,20551.61104847222
62,5.0,0.7,58.0,-1.2,-0.2,-180.0,130.0,25113.61885866554
63,5.0,0.7,58.0,-1.2,-0.2,-180.0,135.0,26897.54973424234
64,5.0,0.7,58.0,-1.2,-0.2,-180.0,140.0,24776.466587452192
65,5.0,0.7,58.0,-1.2,-0.2,-180.0,145.0,19740.039197422167
66,5.0,0.7,58.0,-1.2,-0.2,-180.0,150.0,13886.865457272104
67,5.0,0.7,58.0,-1.2,-0.2,-180.0,155.0,8898.101288745262
68,5.0,0.7,58.0,-1.2,-0.2,-180.0,160.0,5397.695833597525
69,5.0,0.7,58.0,-1.2,-0.2,-180.0,165.0,3245.790967348075
70,5.0,0.7,58.0,-1.2,-0.2,-180.0,170.0,2048.9940292683677
71,5.0,0.7,58.0,-1.2,-0.2,-180.0,175.0,1496.8546142273417
72,5.0,0.7,58.0,-1.2,-0.2,-180.0,180.0,1725.1637613812854
73,5.0,0.7,58.0,-1.2,-0.2,-175.0,-180.0,1432.2936061524356
74,5.0,0.7,58.0,-1.2,-0.2,-175.0,-175.0,8513.269130759893
75,5.0,0.7,58.0,-1.2,-0.2,-175.0,-170.0,102760.45353244767
76,5.0,0.7,58.0,-1.2,-0.2,-175.0,-165.0,2106250.626749759
77,5.0,0.7,58.0,-1.2,-0.2,-175.0,-160.0,50343922.47031437
78,5.0,0.7,58.0,-1.2,-0.2,-175.0,-155.0,381541996.99434036
79,5.0,0.7,58.0,-1.2,-0.2,-175.0,-150.0,817317882.8046111
80,5.0,0.7,58.0,-1.2,-0.2,-175.0,-145.0,34967721004.18824
81,5.0,0.7,58.0,-1.2,-0.2,-175.0,-140.0,600715944989.5953
82,5.0,0.7,58.0,-1.2,-0.2,-175.0,-135.0,32217799636.590775
83,5.0,0.7,58.0,-1.2,-0.2,-175.0,-130.0,419399815.31469446
84,5.0,0.7,58.0,-1.2,-0.2,-175.0,-125.0,915813354.646712
85,5.0,0.7,58.0,-1.2,-0.2,-175.0,-120.0,441305283.2035856
86,5.0,0.7,58.0,-1.2,-0.2,-175.0,-115.0,43978137.68438269
87,5.0,0.7,58.0,-1.2,-0.2,-175.0,-110.0,10507041.262960883
88,5.0,0.7,58.0,-1.2,-0.2,-175.0,-105.0,516722285.5789287
89,5.0,0.7,58.0,-1.2,-0.2,-175.0,-100.0,30342171.09309255
90,5.0,0.7,58.0,-1.2,-0.2,-175.0,-95.0,18872650.36820296
91,5.0,0.7,58.0,-1.2,-0.2,-175.0,-90.0,52809558.81626108
92,5.0,0.7,58.0,-1.2,-0.2,-175.0,-85.0,2623777.379162709
93,5.0,0.7,58.0,-1.2,-0.2,-175.0,-80.0,3757505.5604728526
94,5.0,0.7,58.0,-1.2,-0.2,-175.0,-75.0,7720791.82336516
95,5.0,0.7,58.0,-1.2,-0.2,-175.0,-70.0,73493557.24916607
96,5.0,0.7,58.0,-1.2,-0.2,-175.0,-65.0,3041466.9593459577
97,5.0,0.7,58.0,-1.2,-0.2,-175.0,-60.0,313877.03106388124
98,5.0,0.7,58.0,-1.2,-0.2,-175.0,-55.0,8274.78983054035
99,5.0,0.7,58.0,-1.2,-0.2,-175.0,-50.0,772.6072832140869
100,5.0,0.7,58.0,-1.2,-0.2,-175.0,-45.0,1576.547258296104
101,5.0,0.7,58.0,-1.2,-0.2,-175.0,-40.0,6024.088872922584
102,5.0,0.7,58.0,-1.2,-0.2,-175.0,-35.0,27766.919770702592
103,5.0,0.7,58.0,-1.2,-0.2,-175.0,-30.0,148784.38502834065
104,5.0,0.7,58.0,-1.2,-0.2,-175.0,-25.0,1136292.7129666815
105,5.0,0.7,58.0,-1.2,-0.2,-175.0,-20.0,10401013.587025933
106,5.0,0.7,58.0,-1.2,-0.2,-175.0,-15.0,77419887.27490714
107,5.0,0.7,58.0,-1.2,-0.2,-175.0,-10.0,223233561.4605333
108,5.0,0.7,58.0,-1.2,-0.2,-175.0,-5.0,133381081.02240165
109,5.0,0.7,58.0,-1.2,-0.2,-175.0,0.0,25884587.484427605
110,5.0,0.7,58.0,-1.2,-0.2,-175.0,5.0,10069385.467748247
111,5.0,0.7,58.0,-1.2,-0.2,-175.0,10.0,50876816.28426866
112,5.0,0.7,58.0,-1.2,-0.2,-175.0,15.0,436238369.06399727
113,5.0,0.7,58.0,-1.2,-0.2,-175.0,20.0,841677829.5941218
114,5.0,0.7,58.0,-1.2,-0.2,-175.0,25.0,211641035.1163925
115,5.0,0.7,58.0,-1.2,-0.2,-175.0,30.0,34029424.63839352
116,5.0,0.7,58.0,-1.2,-0.2,-175.0,35.0,98326879.02198356
117,5.0,0.7,58.0,-1.2,-0.2,-175.0,40.0,233101665.74553052
118,5.0,0.7,58.0,-1.2,-0.2,-175.0,45.0,116666623.9428595
119,5.0,0.7,58.0,-1.2,-0.2,-175.0,50.0,19144495.652624395
120,5.0,0.7,58.0,-1.2,-0.2,-175.0,55.0,2861214.7155796858
121,5.0,0.7,58.0,-1.2,-0.2,-175.0,60.0,755411.0406960525
122,5.0,0.7,58.0,-1.2,-0.2,-175.0,65.0,279634.6474560681
123,5.0,0.7,58.0,-1.2,-0.2,-175.0,70.0,174263.9979792157
124,5.0,0.7,58.0,-1.2,-0.2,-175.0,75.0,219067.95311778114
125,5.0,0.7,58.0,-1.2,-0.2,-175.0,80.0,328338.29323477205
